line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
157,National toutes directions partenaires manquants,1789,La Rochelle,Iles Françaises de l'Amérique,Îles françaises de l'Amérique,Imports,Confitures,confitures,3330,1110,livres,livres,3,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Imports_1789.csv,ANOM Col F 2B 14,2,75146,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Îles françaises de l'Amérique,Amériques,Îles françaises de l'Amérique,Colonies,Îles,Other outre-mers,1946,confitures,0a,x,,0,Hors Canada,,0,not a medical product,1557,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Subsistances diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.48949999,0,543.34497,,0,0,0,1,1,0,3330,1,0,0,autres produits,"Colonies (Saint-Domingue, Indes, îles fr de l'Amérique)"
158,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Bois de sapin en planches,bois de sapin en planches,25.200001,42,pièces,pièces,.60000002,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,-.2,,,,,,,,La Rochelle,Aunis,Aunis,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,97,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,42,.60000002,0,0,0,1,1,1,25,0,0,-.200001,autres produits,Europe
158,National toutes directions partenaires manquants,1789,La Rochelle,Iles Françaises de l'Amérique,Îles françaises de l'Amérique,Imports,Confitures,confitures,1431,954,livres,livres,1.5,1789,La Rochelle,Rochefort,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Imports_1789.csv,ANOM Col F 2B 14,2,75146,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Îles françaises de l'Amérique,Amériques,Îles françaises de l'Amérique,Colonies,Îles,Other outre-mers,1946,confitures,0a,x,,0,Hors Canada,,0,not a medical product,1557,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Subsistances diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.48949999,0,466.983,,0,0,0,1,1,0,1431,1,0,0,autres produits,"Colonies (Saint-Domingue, Indes, îles fr de l'Amérique)"
159,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Imports,Bois de sapin en planches,bois de sapin en planches,69103.203,115172,pièces,pièces,.60000002,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,-.2,,,,,,,,La Rochelle,Aunis,Aunis,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,97,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,115172,.60000002,0,0,0,1,1,1,69103,0,0,-.20274591,autres produits,Europe
160,National toutes directions partenaires manquants,1789,La Rochelle,Prusse,Prusse,Imports,Bois de sapin en planches,bois de sapin en planches,5200,4000,pièces,pièces,1.3,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,97,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,4000,1.3,0,0,0,1,1,0,5200,0,0,.00019073486,autres produits,Europe
161,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Bois en mâtereaux,bois en matériaux,216,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,8,matériaux de bois,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,216,0,0,,autres produits,Europe
162,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Imports,Bois en mâtereaux,bois en matériaux,1270,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,8,matériaux de bois,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1270,0,0,,autres produits,Europe
163,National toutes directions partenaires manquants,1789,La Rochelle,Prusse,Prusse,Imports,Bois en mâtereaux,bois en matériaux,180,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,8,matériaux de bois,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,180,0,0,,autres produits,Europe
164,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Imports,Bois en solivaux,bois en soliveaux,1260,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,1,soliveaux de bois,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1260,0,0,,autres produits,Europe
165,National toutes directions partenaires manquants,1789,La Rochelle,Bayonne,Bayonne,Imports,Bray et gaudron,brai et goudron,457.50003,6100,livres,livres,.075000003,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Loïc,,,-.5,,,,,,,,La Rochelle,Aunis,Aunis,,,Bayonne,France,Bayonne,France,France,Not Outre-mers,197,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,2985.95,.15321758,0,0,0,1,1,1,457,0,0,-.50001818,autres produits,Ports francs et petites îles
166,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Imports,Bray et gaudron,brai et goudron,3487.5002,46500,livres,livres,.075000003,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Loïc,,,-2.5,,,,,,,,La Rochelle,Aunis,Aunis,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,197,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,22761.75,.15321758,0,0,0,1,1,1,3485,0,0,-2.5001385,autres produits,Ports francs et petites îles
167,National toutes directions partenaires manquants,1789,La Rochelle,Prusse,Prusse,Imports,Bois merrain pour tonnellerie,bois merrains pour tonnellerie,11772,39240,pièces,pièces,.30000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,3,merrains pour tonnellerie,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,39240,,0,0,0,1,1,0,11772,1,0,-.00046777725,autres produits,Europe
168,National toutes directions partenaires manquants,1789,La Rochelle,Russie,Russie,Imports,Bois merrain pour tonnellerie,bois merrains pour tonnellerie,1200,4000,pièces,pièces,.30000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,3,merrains pour tonnellerie,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,4000,,0,0,0,1,1,0,1200,1,0,-.000047683716,autres produits,Europe
169,National toutes directions partenaires manquants,1789,La Rochelle,L'Amerique,Amérique,Imports,Bois merrain pour tonnellerie,bois merrains pour tonnellerie,12000,40000,pièces,pièces,.30000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,3,merrains pour tonnellerie,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,40000,,0,0,0,1,1,0,12000,1,0,-.00047683716,autres produits,Reste du monde (USA)
170,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Imports,Bray et gaudron,brai et goudron,1215,16200,livres,livres,.075000003,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,197,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,7929.8999,.15321758,0,0,0,1,1,0,1215,0,0,-.000048279762,autres produits,Europe
171,National toutes directions partenaires manquants,1789,La Rochelle,L'Amerique,Amérique,Imports,Bray et gaudron,brai et goudron,3300.0002,44000,livres,livres,.075000003,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,197,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,21538,.15321758,0,0,0,1,1,1,3300,0,0,-.00013113022,autres produits,Reste du monde (USA)
172,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Chair de bœuf salée,chair de bœuf salé,280.80002,936,livres,livres,.30000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,.2,,,,,,,,La Rochelle,Aunis,Aunis,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,4,bœuf salé,0a,x,,0,Hors Canada,,0,not a medical product,1178,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chairs et œufs,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,458.172,.61287034,0,0,0,1,1,1,281,0,0,.19998884,autres produits,Europe
173,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Chanvre en masse,chanvre en masses,2860,7150,livres,livres,.40000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,19,chanvre en masses,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,41,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chanvre,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,3499.9248,,0,0,0,1,1,0,2860,1,0,-.000042617321,autres produits,Europe
174,National toutes directions partenaires manquants,1789,La Rochelle,Russie,Russie,Imports,Chanvre en masse,chanvre en masses,30240,84000,livres,livres,.36000001,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,19,chanvre en masses,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,41,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chanvre,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,41118,,0,0,0,1,1,0,30240,1,0,-.0012016296,autres produits,Europe
175,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Charbon de terre,charbon de terre,1000,10,muids,muids,100,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,10,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,836,charbon de terre,3,x,,0,Hors Canada,,0,not a medical product,1234,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Combustibles dont charbons et bois,No link with beaver,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,muids,1,litres,4160,1,41600,.024038462,0,0,0,1,1,0,1000,0,0,0,autres produits,Grande Bretagne
