line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
178,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Exports,Vin,vin,2916,81,livres,livres,36,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,39.649498,73.544434,0,0,0,1,1,0,2916,0,0,0,eau-de-vie et vins divers,Ports francs et petites îles
179,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Vin,vin,4536,126,livres,livres,36,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,61.676998,73.544434,0,0,0,1,1,0,4536,0,0,0,eau-de-vie et vins divers,Ports francs et petites îles
180,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Exports,Vin,vin,12083.399,335.64999,muids,muids,36,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,erreur de calcul,38.5,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,90026.156,.13422099,0,0,0,1,1,1,12122,0,0,38.60022,eau-de-vie et vins divers,Reste du monde
181,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Exports,Vin,vin,864,24,muids,muids,36,1789,La Rochelle,Marennes,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Lorient,France,Lorient,France,France,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,6437.1455,.13422099,0,0,0,1,1,0,864,0,0,0,eau-de-vie et vins divers,Ports francs et petites îles
182,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Exports,Vin,vin,7398,205.5,muids,muids,36,1789,La Rochelle,Marennes,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,erreur de calcul,33,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,55118.055,.13422099,0,0,0,1,1,1,7431,0,0,33,eau-de-vie et vins divers,Ports francs et petites îles
183,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Vin,vin,1647,45.75,muids,muids,36,1789,La Rochelle,Marennes,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,erreur de calcul,54,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,12270.809,.13422099,0,0,0,1,1,1,1701,0,0,54,eau-de-vie et vins divers,Ports francs et petites îles
184,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Exports,Vin,vin,3348,93,muids,muids,36,1789,La Rochelle,Marennes,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,730,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,24943.938,.13422099,0,0,0,1,1,0,3348,0,0,0,eau-de-vie et vins divers,Reste du monde
185,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Vin blanc,vin blanc,12873.6,447,muids,muids,28.799999,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.60000002,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,119891.83,.10737679,0,0,0,1,1,1,12873,0,0,-.59965897,eau-de-vie et vins divers,Ports francs et petites îles
186,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Exports,Vin blanc,vin blanc,1382.3999,48,muids,muids,28.799999,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.40000001,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,12874.291,.10737679,0,0,0,1,1,1,1382,0,0,-.39996338,eau-de-vie et vins divers,Ports francs et petites îles
187,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Exports,Vin blanc,vin blanc,96681.594,3357,muids,muids,28.799999,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.60000002,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,900395.69,.10737679,0,0,0,1,1,1,96681,0,0,-.59743881,eau-de-vie et vins divers,Europe du Nord
188,National toutes directions partenaires manquants,1789,La Rochelle,La prusse,Prusse,Exports,Vin blanc,vin blanc,10454.399,363,muids,muids,28.799999,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.40000001,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,97361.82,.10737679,0,0,0,1,1,1,10454,0,0,-.39972305,eau-de-vie et vins divers,Europe du Nord
189,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Vin blanc,vin blanc,1844.46,102.47,muids,muids,18,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.38,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,27483.928,.067110494,0,0,0,1,1,1,1844,0,0,-.46002197,eau-de-vie et vins divers,Ports francs et petites îles
190,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Exports,Vin blanc,vin blanc,4702.5,261.25,muids,muids,18,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,-.5,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,70071.008,.067110494,0,0,0,1,1,1,4702,0,0,-.5,eau-de-vie et vins divers,Reste du monde
191,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Exports,Vin blanc,vin blanc,1350,75,muids,muids,18,1789,La Rochelle,Marennes,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,9,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,204,vin blanc,1,x,Vin de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,264,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,20116.078,.067110494,0,0,0,1,1,0,1350,0,0,0,eau-de-vie et vins divers,Europe du Nord
192,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Amandes,amandes,150,250,livres,livres,.60000002,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1088,amandes,0a,x,,0,Hors Canada,,0,not a medical product,940,"Fruits ; divers ; amandes, pelures, raisins, prunes",Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fruits secs et noix,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,122.375,1.2257407,0,0,0,1,1,0,150,0,0,-5.9604645e-06,autres produits,Ports francs et petites îles
193,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Beurre,beurre,850,850,livres,livres,1,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1734,beurre,0a,x,,0,Hors Canada,,0,not a medical product,1868,Beurre,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Beurre,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,416.07498,2.042901,0,0,0,1,1,0,850,0,0,0,autres produits,Ports francs et petites îles
194,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bois merrain,bois merrains,345,2300,pièces,pièces,.15000001,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,168,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,2300,,0,0,0,1,1,0,345,1,0,-.000013709068,autres produits,Ports francs et petites îles
195,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bonneterie de coton,bonneterie de coton,144,,,unité manquante,,1789,La Rochelle,La Rochelle,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Languedoc,Languedoc,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,14,bonneterie de coton,8,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,165,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Bonneterie hors soie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,144,0,0,,autres produits,Ports francs et petites îles
196,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bonneterie de fil,bonneterie de fil,556,,,unité manquante,,1789,La Rochelle,La Rochelle,anjou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Anjou,Anjou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,12,bonneterie de fil,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,86,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bonneterie hors soie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,556,0,0,,autres produits,Ports francs et petites îles
197,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bonneterie de laine,bonneterie de laine,840,,,unité manquante,,1789,La Rochelle,La Rochelle,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,56,bonneterie de laine,8,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,327,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bonneterie hors soie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,840,0,0,,autres produits,Ports francs et petites îles
198,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Bonneterie de soye,bonneterie de soie,300,6,livres,livres,50,1789,La Rochelle,La Rochelle,Touraine,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Tourraine,Touraine,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,26,bonneterie de soie,8,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,551,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bonneterie de soie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,2.9369998,102.14505,0,0,0,1,1,0,300,0,0,0,autres produits,Ports francs et petites îles
